Product_ID,Category,Product_Name,Rating,Total_Ratings,Total_Reviews,Price,Discount,Product_URL
77,Headphones,"GOBOULT Fluid X 60H Battery, 40mm Drivers, Foldable design, ENC Mic, Gaming Mode, 5.4v Bluetooth & Wired  (White, On the Ear)",4.1★,14099,1176,1999,66% off,https://www.flipkart.com/goboult-fluid-x-60h-battery-40mm-drivers-foldable-design-enc-mic-gaming-mode-5-4v-bluetooth-wired/p/itm8f4302035813f?pid=ACCHF634UXAKXXUH&lid=LSTACCHF634UXAKXXUH4BVJTC&marketplace=FLIPKART&q=headphones&store=0pm%2Ffcn%2Fgc3&srno=s_1_2&otracker=search&fm=organic&iid=en_dtVlNqDadEZ15-ZNhZCJT4fZ8RP9IirBtn_VPwCkf4iumpowFJKjvmR4oGqNquOacdrZoxjMJZZ15ZDskxsCYPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=pp&ppn=pp&ssid=hori6nbra80000001763206134150&qH=edd443896ef5dbfc
78,Headphones,"Worricow Lastest Wireless Headphone & Mic HD Bass Clear Sound Bluetooth Gaming Headset Bluetooth  (Blue, On the Ear)",3.5★,34,2,286,71% off,https://www.flipkart.com/worricow-lastest-wireless-headphone-mic-hd-bass-clear-sound-bluetooth-gaming-headset/p/itm992ad2057e159?pid=ACCGV9NQVRZR7YKZ&lid=LSTACCGV9NQVRZR7YKZGFHV0M&marketplace=FLIPKART&q=headphones&store=0pm%2Ffcn%2Fgc3&srno=s_1_3&otracker=search&fm=organic&iid=7a92850f-0dca-4bf4-bebf-c7cbc4b18cc9.ACCGV9NQVRZR7YKZ.SEARCH&ppt=pp&ppn=pp&ssid=hori6nbra80000001763206134150&qH=edd443896ef5dbfc
79,Headphones,"Techpunch COMFORTABLE EAR PADS WIRELESS HEADPHONE WITH AUX SUPPORT COMPATIBLE DEVICE. Bluetooth & Wired  (White, On the Ear)",3.5★,11492,497,290,70% off,https://www.flipkart.com/techpunch-comfortable-ear-pads-wireless-headphone-aux-support-compatible-device-bluetooth-wired/p/itm60af9bf9d60a5?pid=ACCGSYYWVYZVXJNV&lid=LSTACCGSYYWVYZVXJNVQRD93A&marketplace=FLIPKART&q=headphones&store=0pm%2Ffcn%2Fgc3&srno=s_1_4&otracker=search&fm=organic&iid=7a92850f-0dca-4bf4-bebf-c7cbc4b18cc9.ACCGSYYWVYZVXJNV.SEARCH&ppt=pp&ppn=pp&ssid=hori6nbra80000001763206134150&qH=edd443896ef5dbfc
80,Headphones,"boAt Rockerz 412, 60H Battery,40ms Latency,ENx, Stream Ad Free Music via App Bluetooth  (Active Black, On the Ear)",4.3★,398712,41184,1299,56% off,https://www.flipkart.com/boat-rockerz-412-60h-battery-40ms-latency-enx-stream-ad-free-music-via-app-bluetooth/p/itmb5dd2c5d386eb?pid=ACCHCJW3ENYUPQAA&lid=LSTACCHCJW3ENYUPQAADSZLBB&marketplace=FLIPKART&q=headphones&store=0pm%2Ffcn%2Fgc3&srno=s_1_5&otracker=search&fm=organic&iid=7a92850f-0dca-4bf4-bebf-c7cbc4b18cc9.ACCHCJW3ENYUPQAA.SEARCH&ppt=pp&ppn=pp&ssid=hori6nbra80000001763206134150&qH=edd443896ef5dbfc
81,Headphones,"GOBOULT (previously Boult) Q 70Hrs Battery, ENC Mic, 40mm Boosted Drivers, 4 EQ Modes Bluetooth & Wired  (Powder Blue, On the Ear)",4.1★,14099,1176,1599,73% off,https://www.flipkart.com/goboult-previously-boult-q-70hrs-battery-enc-mic-40mm-boosted-drivers-4-eq-modes-bluetooth-wired/p/itm55a00db643724?pid=ACCHFJBHTPSNKFC9&lid=LSTACCHFJBHTPSNKFC991IFWK&marketplace=FLIPKART&q=headphones&store=0pm%2Ffcn%2Fgc3&srno=s_1_6&otracker=search&fm=organic&iid=en_dtVlNqDadEZ15-ZNhZCJT4fZ8RP9IirBtn_VPwCkf4hgV_O91WkdF0QDp9N2SO85o1HN0WQxj9iSQXs42jda4H3Gaq_wzx4HJysDmGalzMk%3D&ppt=pp&ppn=pp&ssid=hori6nbra80000001763206134150&qH=edd443896ef5dbfc
82,Headphones,"ZEBRONICS Zeb- Thunder, With 60H Backup, BT v5.3, Gaming Mode, ENC, AUX, mSD, Dual Pairing Bluetooth  (Black, On the Ear)",4★,125311,11492,799,52% off,https://www.flipkart.com/zebronics-zeb-thunder-60h-backup-bt-v5-3-gaming-mode-enc-aux-msd-dual-pairing-bluetooth/p/itm241139e524726?pid=ACCFBHDEHZFK6M2Y&lid=LSTACCFBHDEHZFK6M2YEW7GQQ&marketplace=FLIPKART&q=headphones&store=0pm%2Ffcn%2Fgc3&srno=s_1_7&otracker=search&fm=organic&iid=7a92850f-0dca-4bf4-bebf-c7cbc4b18cc9.ACCFBHDEHZFK6M2Y.SEARCH&ppt=pp&ppn=pp&ssid=hori6nbra80000001763206134150&qH=edd443896ef5dbfc
83,Headphones,"AIZINA High-Quality Bluetooth Headset with Microphone for Clear Sound._SF Bluetooth & Wired  (Black, On the Ear)",3.6★,0,0,498,88% off,https://www.flipkart.com/aizina-high-quality-bluetooth-headset-microphone-clear-sound-sf-wired/p/itme5b0c7852d394?pid=ACCHGCBQYKYUAQVY&lid=LSTACCHGCBQYKYUAQVYHLTB7Y&marketplace=FLIPKART&q=headphones&store=0pm%2Ffcn%2Fgc3&srno=s_1_8&otracker=search&fm=organic&iid=7a92850f-0dca-4bf4-bebf-c7cbc4b18cc9.ACCHGCBQYKYUAQVY.SEARCH&ppt=pp&ppn=pp&ssid=hori6nbra80000001763206134150&qH=edd443896ef5dbfc
84,Headphones,"YAROH SH12 Premium (Bluetooth Headset) with Noise Cancelation Technology_LLL431 Bluetooth  (Multicolor, On the Ear)",3.6★,78,2,569,52% off,https://www.flipkart.com/yaroh-sh12-premium-bluetooth-headset-noise-cancelation-technology-lll431-bluetooth/p/itmcf101e616b93c?pid=ACCHFJ8CSE7ZKZE3&lid=LSTACCHFJ8CSE7ZKZE3RQIZ5K&marketplace=FLIPKART&q=headphones&store=0pm%2Ffcn%2Fgc3&srno=s_1_9&otracker=search&fm=organic&iid=7a92850f-0dca-4bf4-bebf-c7cbc4b18cc9.ACCHFJ8CSE7ZKZE3.SEARCH&ppt=pp&ppn=pp&ssid=hori6nbra80000001763206134150&qH=edd443896ef5dbfc
85,Headphones,"Pharaoh P9 Wireless Bluetooth Headphones Over Ear With Noise Reduction A6 Bluetooth Gaming  (Multicolor, On the Ear)",3.5★,4,0,599,40% off,https://www.flipkart.com/pharaoh-p9-wireless-bluetooth-headphones-over-ear-noise-reduction-a6-gaming/p/itm515189e85e969?pid=ACCHGNKATHKAKAJE&lid=LSTACCHGNKATHKAKAJEPAI3BK&marketplace=FLIPKART&q=headphones&store=0pm%2Ffcn%2Fgc3&srno=s_1_10&otracker=search&fm=organic&iid=7a92850f-0dca-4bf4-bebf-c7cbc4b18cc9.ACCHGNKATHKAKAJE.SEARCH&ppt=pp&ppn=pp&ssid=hori6nbra80000001763206134150&qH=edd443896ef5dbfc
86,Headphones,"boAt Rockerz 430, 40ms Latency, 40H Battery, Stream Ad Free Music via App, Bluetooth  (Iris Black, On the Ear)",4.1★,49092,3144,1119,55% off,https://www.flipkart.com/boat-rockerz-430-40ms-latency-40h-battery-stream-ad-free-music-via-app-bluetooth/p/itm5dca8110e361c?pid=ACCH44E5WV9JCZ5Z&lid=LSTACCH44E5WV9JCZ5Z2EJNOB&marketplace=FLIPKART&q=headphones&store=0pm%2Ffcn%2Fgc3&srno=s_1_11&otracker=search&fm=organic&iid=en_dtVlNqDadEZ15-ZNhZCJT4fZ8RP9IirBtn_VPwCkf4j4xzQiiwzijE9tY3yWELHKM6fm3tKAqs4VId7f8wFgweo15S0a61Wzzbg3qNOknKY%3D&ppt=pp&ppn=pp&ssid=hori6nbra80000001763206134150&qH=edd443896ef5dbfc
87,Headphones,"TRIGGR Trinity 2 with Dual Pairing, ENC, Fast Charge, 50H Battery, Rubber Finish, v5.3 Bluetooth  (Bordeaux Maroon, On the Ear)",3.9★,11589,1190,899,70% off,https://www.flipkart.com/triggr-trinity-2-dual-pairing-enc-fast-charge-50h-battery-rubber-finish-v5-3-bluetooth/p/itm72833fceaeef3?pid=ACCHE5CSGSGBMFZQ&lid=LSTACCHE5CSGSGBMFZQ222VMN&marketplace=FLIPKART&q=headphones&store=0pm%2Ffcn%2Fgc3&srno=s_1_12&otracker=search&fm=organic&iid=en_dtVlNqDadEZ15-ZNhZCJT4fZ8RP9IirBtn_VPwCkf4g5g8DuZ-ZDh3iK2hfkfCqZlVBOlpQss34Ab-zD6vm6vWaRs4JL222ZRV-dN99QnxU%3D&ppt=pp&ppn=pp&ssid=hori6nbra80000001763206134150&qH=edd443896ef5dbfc
88,Headphones,"ZEBRONICS Thunder, With 60H Backup, BT v5.3, Gaming Mode, ENC, AUX, mSD, Dual Pairing Bluetooth  (Sea Green, On the Ear)",4★,125311,11492,799,52% off,https://www.flipkart.com/zebronics-thunder-60h-backup-bt-v5-3-gaming-mode-enc-aux-msd-dual-pairing-bluetooth/p/itmc9961175237ba?pid=ACCG5ECTSSNTX9KZ&lid=LSTACCG5ECTSSNTX9KZOGY4O7&marketplace=FLIPKART&q=headphones&store=0pm%2Ffcn%2Fgc3&srno=s_1_13&otracker=search&fm=organic&iid=7a92850f-0dca-4bf4-bebf-c7cbc4b18cc9.ACCG5ECTSSNTX9KZ.SEARCH&ppt=pp&ppn=pp&ssid=hori6nbra80000001763206134150&qH=edd443896ef5dbfc
89,Headphones,"house of common Foldable Wireless Bass Wave Bass Channel_P5 Bluetooth & Wired  (Black, On the Ear)",3.6★,0,0,495,88% off,https://www.flipkart.com/house-common-foldable-wireless-bass-wave-channel-p5-bluetooth-wired/p/itmc01774043b54b?pid=ACCHHHYVHFHZVGAC&lid=LSTACCHHHYVHFHZVGACIACJBL&marketplace=FLIPKART&q=headphones&store=0pm%2Ffcn%2Fgc3&srno=s_1_14&otracker=search&fm=organic&iid=7a92850f-0dca-4bf4-bebf-c7cbc4b18cc9.ACCHHHYVHFHZVGAC.SEARCH&ppt=pp&ppn=pp&ssid=hori6nbra80000001763206134150&qH=edd443896ef5dbfc
90,Headphones,"boAt BassHeads 900 Wired  (Carbon Black, On the Ear)",4.3★,290295,35392,934,62% off,https://www.flipkart.com/boat-bassheads-900-wired/p/itm75695e3b59495?pid=ACCEX3U2RXJFUGWG&lid=LSTACCEX3U2RXJFUGWGIADCYQ&marketplace=FLIPKART&q=headphones&store=0pm%2Ffcn%2Fgc3&srno=s_1_15&otracker=search&fm=organic&iid=7a92850f-0dca-4bf4-bebf-c7cbc4b18cc9.ACCEX3U2RXJFUGWG.SEARCH&ppt=pp&ppn=pp&ssid=hori6nbra80000001763206134150&qH=edd443896ef5dbfc
91,Headphones,"house of common Gaming Style Headphones with Mic, SD Card Slot, Long Battery_E6 Bluetooth & Wired  (Black, On the Ear)",3.6★,0,0,495,88% off,https://www.flipkart.com/house-common-gaming-style-headphones-mic-sd-card-slot-long-battery-e6-bluetooth-wired/p/itmc3edc683326ba?pid=ACCHHHYWGZBN7YXU&lid=LSTACCHHHYWGZBN7YXURBC8TO&marketplace=FLIPKART&q=headphones&store=0pm%2Ffcn%2Fgc3&srno=s_1_16&otracker=search&fm=organic&iid=7a92850f-0dca-4bf4-bebf-c7cbc4b18cc9.ACCHHHYWGZBN7YXU.SEARCH&ppt=pp&ppn=pp&ssid=hori6nbra80000001763206134150&qH=edd443896ef5dbfc
92,Headphones,"TRIGGR Trinity 2 with Dual Pairing, ENC, Fast Charge, 50H Battery, Rubber Finish, v5.3 Bluetooth  (Shark Grey, On the Ear)",3.9★,11589,1190,1199,60% off,https://www.flipkart.com/triggr-trinity-2-dual-pairing-enc-fast-charge-50h-battery-rubber-finish-v5-3-bluetooth/p/itmf187255153195?pid=ACCHE5CSYGVG5H97&lid=LSTACCHE5CSYGVG5H973JEXVM&marketplace=FLIPKART&q=headphones&store=0pm%2Ffcn%2Fgc3&srno=s_1_17&otracker=search&fm=organic&iid=en_dtVlNqDadEZ15-ZNhZCJT4fZ8RP9IirBtn_VPwCkf4hpnaHwt310Q_Nd1l7h5ydSKAU1VtmUMyZliNdgmhWTjonfEY2D5bWfIUmTlXs_oiU%3D&ppt=pp&ppn=pp&ssid=hori6nbra80000001763206134150&qH=edd443896ef5dbfc
93,Headphones,"GOBOULT Mustang Q 70Hrs Battery, ENC Mic, 40mm Bass Boosted Drivers, 4 EQ Modes, 5.4v Bluetooth & Wired  (Blue, On the Ear)",4.2★,2676,261,2299,67% off,https://www.flipkart.com/goboult-mustang-q-70hrs-battery-enc-mic-40mm-bass-boosted-drivers-4-eq-modes-5-4v-bluetooth-wired/p/itmce195bb800aac?pid=ACCH8KFYHKYG3ZFU&lid=LSTACCH8KFYHKYG3ZFU46NBUT&marketplace=FLIPKART&q=headphones&store=0pm%2Ffcn%2Fgc3&srno=s_1_18&otracker=search&fm=organic&iid=en_dtVlNqDadEZ15-ZNhZCJT4fZ8RP9IirBtn_VPwCkf4hxCqX55uzF-ZHNgyY8c4QoDNRQumsH7nlULsgjGsfP-fKSJvID5C-RdFfAlzwDiqI%3D&ppt=pp&ppn=pp&ssid=hori6nbra80000001763206134150&qH=edd443896ef5dbfc
94,Headphones,"Worricow Wireless Bluetooth Bluetooth  (Black, On the Ear)",3.4★,430,11,286,71% off,https://www.flipkart.com/worricow-wireless-bluetooth/p/itmcf6233b2498ab?pid=ACCHFYK4PUMC4MZH&lid=LSTACCHFYK4PUMC4MZHIPGKCL&marketplace=FLIPKART&q=headphones&store=0pm%2Ffcn%2Fgc3&srno=s_1_19&otracker=search&fm=organic&iid=7a92850f-0dca-4bf4-bebf-c7cbc4b18cc9.ACCHFYK4PUMC4MZH.SEARCH&ppt=pp&ppn=pp&ssid=hori6nbra80000001763206134150&qH=edd443896ef5dbfc
95,Headphones,"F FERONS Wireless Headphone BT 5.0 Over Ear Foldable with Built-in Mic SD Card Supported Bluetooth  (Mid Night Black, On the Ear)",3.8★,16287,1382,299,88% off,https://www.flipkart.com/f-ferons-wireless-headphone-bt-5-0-over-ear-foldable-built-in-mic-sd-card-supported-bluetooth/p/itmca679dbd7a473?pid=ACCHEA3KFVTMRQNU&lid=LSTACCHEA3KFVTMRQNUGB83EB&marketplace=FLIPKART&q=headphones&store=0pm%2Ffcn%2Fgc3&srno=s_1_20&otracker=search&fm=organic&iid=7a92850f-0dca-4bf4-bebf-c7cbc4b18cc9.ACCHEA3KFVTMRQNU.SEARCH&ppt=pp&ppn=pp&ssid=hori6nbra80000001763206134150&qH=edd443896ef5dbfc
96,Headphones,"boAt 450 Pro with Upto 70 Hours Playback Bluetooth  (Hazel Beige, On the Ear)",4.2★,86917,7635,1799,54% off,https://www.flipkart.com/boat-450-pro-upto-70-hours-playback-bluetooth/p/itm575777beb2c09?pid=ACCGYUVXVVMZJRHF&lid=LSTACCGYUVXVVMZJRHFNV55IR&marketplace=FLIPKART&q=headphones&store=0pm%2Ffcn%2Fgc3&srno=s_1_21&otracker=search&fm=organic&iid=en_dtVlNqDadEZ15-ZNhZCJT4fZ8RP9IirBtn_VPwCkf4g4ft4zxUZgI8LQoAiPNqLKJOB42_T10emDXurAWE47CfcUmN_6PwCReg_VTM4VLxo%3D&ppt=pp&ppn=pp&ssid=hori6nbra80000001763206134150&qH=edd443896ef5dbfc
97,Headphones,"GOBOULT Anchor ANC Calling, 72H Battery, Dual Pairing, Foldable Built, 40mm Driver, 5.4v Bluetooth & Wired  (Pure Black, On the Ear)",4.1★,538,69,2799,72% off,https://www.flipkart.com/goboult-anchor-anc-calling-72h-battery-dual-pairing-foldable-built-40mm-driver-5-4v-bluetooth-wired/p/itm55ca985e97d08?pid=ACCHBA79YGAKP5MH&lid=LSTACCHBA79YGAKP5MHTTDXKU&marketplace=FLIPKART&q=headphones&store=0pm%2Ffcn%2Fgc3&srno=s_1_22&otracker=search&fm=organic&iid=en_dtVlNqDadEZ15-ZNhZCJT4fZ8RP9IirBtn_VPwCkf4gocUyspMjNnaHTgVc3vcibkIvX-UUbW_BytrGM_DkPMMDbPjpExlWhmpgUQnOg2ao%3D&ppt=pp&ppn=pp&ssid=hori6nbra80000001763206134150&qH=edd443896ef5dbfc
98,Headphones,"ZEBRONICS Zeb-Duke 1, Wireless Headphones, 34Hrs* Backup, AUX, Dual Pairing, 40mm Drivers Bluetooth  (Green, On the Ear)",4★,1391,150,799,68% off,https://www.flipkart.com/zebronics-zeb-duke-1-wireless-headphones-34hrs-backup-aux-dual-pairing-40mm-drivers-bluetooth/p/itm20ff49d92d4cb?pid=ACCG9AUAG9UAE5VY&lid=LSTACCG9AUAG9UAE5VYTTHSPH&marketplace=FLIPKART&q=headphones&store=0pm%2Ffcn%2Fgc3&srno=s_1_23&otracker=search&fm=organic&iid=7a92850f-0dca-4bf4-bebf-c7cbc4b18cc9.ACCG9AUAG9UAE5VY.SEARCH&ppt=pp&ppn=pp&ssid=hori6nbra80000001763206134150&qH=edd443896ef5dbfc
99,Headphones,"boAt Rockerz 550, 50mm Drivers, 20 H Battery, Stream Ad Free Music via App Support Bluetooth  (Army Green, On the Ear)",4.1★,7940,479,1499,70% off,https://www.flipkart.com/boat-rockerz-550-50mm-drivers-20-h-battery-stream-ad-free-music-via-app-support-bluetooth/p/itmdbfdf45e6a9ed?pid=ACCGZ6GZGQAZNGTY&lid=LSTACCGZ6GZGQAZNGTYN0BQ2B&marketplace=FLIPKART&q=headphones&store=0pm%2Ffcn%2Fgc3&srno=s_1_24&otracker=search&fm=organic&iid=7a92850f-0dca-4bf4-bebf-c7cbc4b18cc9.ACCGZ6GZGQAZNGTY.SEARCH&ppt=pp&ppn=pp&ssid=hori6nbra80000001763206134150&qH=edd443896ef5dbfc
100,Headphones,"boAt Rockerz 650 Pro(2025 Launch), Touch/Swipe Controls, Dolby Audio, 80 Hrs Battery Bluetooth  (Iris Black, On the Ear)",4.2★,86917,7635,2799,68% off,https://www.flipkart.com/boat-rockerz-650-pro-2025-launch-touch-swipe-controls-dolby-audio-80-hrs-battery-bluetooth/p/itmded454eeb49f5?pid=ACCH8GEKZGUC4GHW&lid=LSTACCH8GEKZGUC4GHWLQFPMK&marketplace=FLIPKART&q=headphones&store=0pm%2Ffcn%2Fgc3&srno=s_1_25&otracker=search&fm=organic&iid=7a92850f-0dca-4bf4-bebf-c7cbc4b18cc9.ACCH8GEKZGUC4GHW.SEARCH&ppt=pp&ppn=pp&ssid=hori6nbra80000001763206134150&qH=edd443896ef5dbfc
101,Smartwatch,"GOBOULT Drift+ 1.85"" ,BT Calling, 500Nits Brightness, 150+ Watchfaces Smartwatch  (Jet Black Strap, Free Size)",4.1★,404692,22523,1099,87% off,https://www.flipkart.com/goboult-drift-1-85-bt-calling-500nits-brightness-150-watchfaces-smartwatch/p/itmdbaa03538e0b8?pid=SMWGMH4JA69PG4TF&lid=LSTSMWGMH4JA69PG4TF75UAZN&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_1_1&otracker=search&fm=organic&iid=en_qrH836Sz479SXiuB-GeOqJkRsqavnhQm7wfK6yVCiUO6prGMQXQ2el9ephEItfNCi76FlxkUKqb0V3hBfSg-fvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=pp&ppn=pp&ssid=vulrkvcd680000001763206323097&qH=adc5bc5b72db9fa3
102,Smartwatch,"Fire-Boltt Ninja Calling Pro Plus 46.5mm (1.83) Display Bluetooth, AI Voice Smartwatch  (Cinnamon Slate Strap, Free Size)",4.1★,433179,49094,999,90% off,https://www.flipkart.com/fire-boltt-ninja-calling-pro-plus-46-5mm-1-83-display-bluetooth-ai-voice-smartwatch/p/itmdae622722ef85?pid=SMWH9QPGPP27WEYK&lid=LSTSMWH9QPGPP27WEYK5PQSRB&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_1_2&otracker=search&fm=organic&iid=en_qrH836Sz479SXiuB-GeOqJkRsqavnhQm7wfK6yVCiUNAKA0182_Ol4IanZ0S-Vryu5trpH3Xv4X3I0n-Cbs1xfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=pp&ppn=pp&ssid=vulrkvcd680000001763206323097&qH=adc5bc5b72db9fa3
103,Smartwatch,"Cellecor STEW 1.83"" BT Calling, 500 NITS, AI Voice Assistant,SPo2,HR, Split Screen Smartwatch  (Pink Strap, Free Size)",4.2★,9560,588,799,80% off,https://www.flipkart.com/cellecor-stew-1-83-bt-calling-500-nits-ai-voice-assistant-spo2-hr-split-screen-smartwatch/p/itmc30f68a6a2c52?pid=SMWH8883C8TGENDE&lid=LSTSMWH8883C8TGENDEKPEPLX&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_1_3&otracker=search&fm=organic&iid=7748a033-c578-4bc9-aaa8-1dcf194b4156.SMWH8883C8TGENDE.SEARCH&ppt=pp&ppn=pp&ssid=vulrkvcd680000001763206323097&qH=adc5bc5b72db9fa3
104,Smartwatch,"Cellecor 1.91"" HD Display | 600 NITS | BT-Calling | AI Voice | IP67 WaterResistant Smartwatch  (GARNISH/DARK GREY Strap, Free Size)",4.1★,1109,92,799,80% off,https://www.flipkart.com/cellecor-1-91-hd-display-600-nits-bt-calling-ai-voice-ip67-waterresistant-smartwatch/p/itm581f34a3a7d9c?pid=SMWHYBQJVPP4H4AH&lid=LSTSMWHYBQJVPP4H4AHHNNLKT&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_1_4&otracker=search&fm=organic&iid=7748a033-c578-4bc9-aaa8-1dcf194b4156.SMWHYBQJVPP4H4AH.SEARCH&ppt=pp&ppn=pp&ssid=vulrkvcd680000001763206323097&qH=adc5bc5b72db9fa3
105,Smartwatch,"Cellecor HYPE 1.50"" HD IPS Display with 500 NITS | BT-Calling | VoiceAssistant Smartwatch  (Blue Strap, Free Size)",4.2★,3537,239,899,77% off,https://www.flipkart.com/cellecor-hype-1-50-hd-ips-display-500-nits-bt-calling-voiceassistant-smartwatch/p/itm3fe3e6dedab6b?pid=SMWH46ZGBJURBKBX&lid=LSTSMWH46ZGBJURBKBXP2F5LF&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_1_5&otracker=search&fm=organic&iid=7748a033-c578-4bc9-aaa8-1dcf194b4156.SMWH46ZGBJURBKBX.SEARCH&ppt=pp&ppn=pp&ssid=vulrkvcd680000001763206323097&qH=adc5bc5b72db9fa3
106,Smartwatch,"GOBOULT Drift BT Calling HD Display, 140+ Watchface, BT calling Smartwatch  (Sand Black Strap, Free Size)",4.1★,404692,22523,999,87% off,https://www.flipkart.com/goboult-drift-bt-calling-hd-display-140-watchface-smartwatch/p/itm44dae90456a3d?pid=SMWGMH4RUBYE7SHF&lid=LSTSMWGMH4RUBYE7SHFJEOYVO&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_1_6&otracker=search&fm=organic&iid=en_qrH836Sz479SXiuB-GeOqJkRsqavnhQm7wfK6yVCiUPUd512DRwH65XcIrjLz5WqKKcGSm-PMCZed6tTwUT18YQEIsITtCzc4bHaOMTqL08%3D&ppt=pp&ppn=pp&ssid=vulrkvcd680000001763206323097&qH=adc5bc5b72db9fa3
107,Smartwatch,"REPOINT Big Smart watch combo 10 in one Smartwatch  (Multicolour Strap, 42)",4★,60,1,799,50% off,https://www.flipkart.com/repoint-big-smart-watch-combo-10-one-smartwatch/p/itm4b35b19756e3a?pid=SMWHEHKJQMSKNUJ5&lid=LSTSMWHEHKJQMSKNUJ5VI4EGZ&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_1_7&otracker=search&fm=organic&iid=7748a033-c578-4bc9-aaa8-1dcf194b4156.SMWHEHKJQMSKNUJ5.SEARCH&ppt=pp&ppn=pp&ssid=vulrkvcd680000001763206323097&qH=adc5bc5b72db9fa3
108,Smartwatch,"Cellecor STEW 1.83"" BT Calling, 500 NITS, AI Voice Assistant,SPo2,HR, Split Screen Smartwatch  (Blue Strap, Free Size)",4.2★,9560,588,799,80% off,https://www.flipkart.com/cellecor-stew-1-83-bt-calling-500-nits-ai-voice-assistant-spo2-hr-split-screen-smartwatch/p/itmd3cba5b776f15?pid=SMWGVWS5ZYSBFHQC&lid=LSTSMWGVWS5ZYSBFHQCICL72M&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_1_8&otracker=search&fm=organic&iid=7748a033-c578-4bc9-aaa8-1dcf194b4156.SMWGVWS5ZYSBFHQC.SEARCH&ppt=pp&ppn=pp&ssid=vulrkvcd680000001763206323097&qH=adc5bc5b72db9fa3
109,Smartwatch,"PunnkFunnk Edge-Lite | 1.99 "" Amoled Display | BT Calling | AI Voice | Music | Fitness Smartwatch  (Grey Strap, Regular Size)",3.7★,133,5,871,70% off,https://www.flipkart.com/punnkfunnk-edge-lite-1-99-amoled-display-bt-calling-ai-voice-music-fitness-smartwatch/p/itm6dca5de6cc59e?pid=SMWHBZPXXNDCMV2H&lid=LSTSMWHBZPXXNDCMV2HSXTQEJ&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_1_9&otracker=search&fm=organic&iid=7748a033-c578-4bc9-aaa8-1dcf194b4156.SMWHBZPXXNDCMV2H.SEARCH&ppt=pp&ppn=pp&ssid=vulrkvcd680000001763206323097&qH=adc5bc5b72db9fa3
110,Smartwatch,"Cellecor HYPE 1.50"" HD IPS Display with 500 NITS | BT-Calling | VoiceAssistant Smartwatch  (Black Strap, Free Size)",4.2★,3537,239,899,77% off,https://www.flipkart.com/cellecor-hype-1-50-hd-ips-display-500-nits-bt-calling-voiceassistant-smartwatch/p/itmce631687fd83f?pid=SMWH45NYXZCMCCTS&lid=LSTSMWH45NYXZCMCCTSAGUCM0&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_1_10&otracker=search&fm=organic&iid=7748a033-c578-4bc9-aaa8-1dcf194b4156.SMWH45NYXZCMCCTS.SEARCH&ppt=pp&ppn=pp&ssid=vulrkvcd680000001763206323097&qH=adc5bc5b72db9fa3
111,Smartwatch,"Fire-Boltt Hurricane 33.02mm (1.3) Curved Glass Display with BT Calling, 100+ Sports Modes Smartwatch  (Grey Strap, Free Size)",4.1★,318081,34577,1299,85% off,https://www.flipkart.com/fire-boltt-hurricane-33-02mm-1-3-curved-glass-display-bt-calling-100-sports-modes-smartwatch/p/itm3c859e9844078?pid=SMWGD53JK34GFBT6&lid=LSTSMWGD53JK34GFBT6NC7KH9&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_1_11&otracker=search&fm=organic&iid=en_qrH836Sz479SXiuB-GeOqJkRsqavnhQm7wfK6yVCiUOy_6GbhtdU4Pli1f4U1XaMtSleyhNnW5XJk4KvsxuoGkKsf8s6I2Oz2HOgbXTo_9U%3D&ppt=pp&ppn=pp&ssid=vulrkvcd680000001763206323097&qH=adc5bc5b72db9fa3
